id,user_name,user_location,date,text,hashtags,retweets,favorites,Country,Latitude,Longitude,cleaned_text
1623172916342067200,Tv24 Network,"Lucknow , India",2023-02-08 04:12:35+00:00,"After 37 hours... a 5-year-old girl was rescued from under the rubble in Hatay Province.  alhmdollah
#Turkey #Syria… https://t.co/acPNuwyQzh","['Turkey', 'Syria']",14.0,71.0,India,20.5937,78.9629,hour year old girl rescued rubble hatay province alhmdollah turkey syria
1623171580372328450,Dp Rathi,"Delhi, India",2023-02-08 04:07:16+00:00,"emotional  damage 😰😰

Take me out, I will serve you for the rest of my life - syrian girl

#PrayforSyria… https://t.co/9atsX1AloY",['PrayforSyria'],0.0,1.0,India,20.5937,78.9629,emotional damage take serve rest life syrian girl prayforsyria
1624485228936036352,Abrar_pathan22,"Bijapur, India",2023-02-11 19:07:14+00:00,A baby has survived 128hrs under the rubble of his home in hatay city #TURKEY may God give him good life… https://t.co/AaZXlXsYIa,['TURKEY'],0.0,2.0,India,20.5937,78.9629,baby survived hr rubble home hatay city turkey may god give good life
1624424075278917634,MelyScofield,United States,2023-02-11 15:04:14+00:00,Let's use the power of NFTs to support those affected by the Turkey earthquake 💔🇹🇷 I've just created a special NFT… https://t.co/N3CE3kRc6z,,0.0,3.0,United States,37.0902,-95.7129,let use power nfts support affected turkey earthquake created special nft
1624107138116091912,Ekrem İmamoğlu (International),"Istanbul, Turkey",2023-02-10 18:04:50+00:00,"A miracle after 110 hours. 20-year old Muhammed is out of the rubble, alive. #TurkeyEarthquake https://t.co/NMtgaF9WYv",['TurkeyEarthquake'],51.0,530.0,Turkey,38.9637,35.2433,miracle hour year old muhammed rubble alive turkeyearthquake
1624104328985460736,Pravin Phuke,"Aurangabad, India",2023-02-10 17:53:41+00:00,#OperationDost #TurkeyEarthquake #IndianArmy #indianairforce #indiannavy Great help by indian government to Turkey… https://t.co/8Oeu8dm6df,"['OperationDost', 'TurkeyEarthquake', 'IndianArmy', 'indianairforce', 'indiannavy']",0.0,0.0,India,20.5937,78.9629,operationdost turkeyearthquake indianarmy indianairforce indiannavy great help indian government turkey
1624103840873320448,Abhishek Saxena,"Lakhimpur Kheri, UP, India",2023-02-10 17:51:44+00:00,"🇷🇺🇸🇾 Russian servicemen assist in eliminating consequences caused by the earthquakes in Latakia, Aleppo, and Hama.… https://t.co/tombyk5co0",,1.0,5.0,India,20.5937,78.9629,russian serviceman assist eliminating consequence caused earthquake latakia aleppo hama
1624103377385684996,MSF Canada,Canada,2023-02-10 17:49:54+00:00,#SyriaEarthquake / #TurkiyeEarthquake (#TurkeyEarthquake): MSF Canada's @jwnickerson  joined @ArleneBynonShow to sh… https://t.co/cCuDHxuOg1,"['SyriaEarthquake', 'TurkiyeEarthquake', 'TurkeyEarthquake']",4.0,4.0,Canada,56.1304,-106.3468,syriaearthquake turkiyeearthquake turkeyearthquake msf canada jwnickerson joined arlenebynonshow sh
1624103200071483429,DeolaJewel,United Kingdom,2023-02-10 17:49:11+00:00,Sending love and prayers to all those affected by the devastating earthquake in Turkey and Syria. Our hearts go out… https://t.co/IC7BdOkduI,,1.0,3.0,United Kingdom,55.3781,-3.436,sending love prayer affected devastating earthquake turkey syria heart go
1624103124947599361,News18,India,2023-02-10 17:48:54+00:00,#BreakingNews | #TurkeyEarthquake: #NDRF team with Turkish army rescue 8-year-old girl from collapsed structure… https://t.co/f3EXmyX07K,"['BreakingNews', 'TurkeyEarthquake', 'NDRF']",4.0,5.0,India,20.5937,78.9629,breakingnews turkeyearthquake ndrf team turkish army rescue year old girl collapsed structure
1624521200708816896,Riddhi Singh Taneja,India,2023-02-11 21:30:11+00:00,Oh Turkey! My heart aches for you as you face such immense pain and hardship. I wish I could bear it all for you an… https://t.co/iM632EWolb,,0.0,0.0,India,20.5937,78.9629,oh turkey heart ache face immense pain hardship wish could bear
1624539037280215040,Earthquakes Today,United States,2023-02-11 22:41:03+00:00,"Earthquake M2.7 - CENTRAL TURKEY 
#earthquakes
#earthquaketurkey
#الزلازل
#زلزال_ترکیا_وسوريا https://t.co/QnWwVj12NI","['earthquakes', 'earthquaketurkey', 'الزلازل', 'زلزال_ترکیا_وسوريا']",0.0,0.0,United States,37.0902,-95.7129,earthquake central turkey earthquake earthquaketurkey
1624538470675894275,Earthquakes Today,United States,2023-02-11 22:38:48+00:00,"Earthquake M3.7 - Eastern Mediterranean, 98 km northeast of Famagusta, Cyprus 
#earthquakes
#earthquaketurkey… https://t.co/g6Y5plIOJ8","['earthquakes', 'earthquaketurkey']",0.0,0.0,United States,37.0902,-95.7129,earthquake eastern mediterranean km northeast famagusta cyprus earthquake earthquaketurkey
1624530377011257351,Earthquakes Today,United States,2023-02-11 22:06:38+00:00,"Earthquake M2.2 - Turkey: ICMELER-GOLYAKA (DUZCE)
#earthquakes
#earthquaketurkey
#الزلازل
#زلزال_ترکیا_وسوريا https://t.co/Ks5ZJaqrWo","['earthquakes', 'earthquaketurkey', 'الزلازل', 'زلزال_ترکیا_وسوريا']",0.0,1.0,United States,37.0902,-95.7129,earthquake turkey icmeler golyaka duzce earthquake earthquaketurkey
1624529491669155840,breakingdad,"Cologne, Germany",2023-02-11 22:03:07+00:00,"#supportturkey 🇹🇷 

Survivors urgently need safety, medical aid, shelter, blankets and food❗️

Please raise AWARENE… https://t.co/6WL0EBgIws",['supportturkey'],0.0,0.0,Germany,51.1657,10.4515,supportturkey survivor urgently need safety medical aid shelter blanket food please raise awarene
1624524683784646658,"Tuğba Kemaloğlu Öz, Assoc Prof","Istanbul, Turkey",2023-02-11 21:44:01+00:00,#earthquaketurkey I am grateful to everyone who helped us from all over the world and did not leave us alone in thi… https://t.co/qEWagwfnyw,['earthquaketurkey'],4.0,17.0,Turkey,38.9637,35.2433,earthquaketurkey grateful everyone helped u world leave u alone thi
1624524181512548354,Earthquakes Today,United States,2023-02-11 21:42:01+00:00,"Earthquake M3.2 - EASTERN TURKEY 
#earthquakes
#earthquaketurkey
#الزلازل
#زلزال_ترکیا_وسوريا https://t.co/p99orCzpOq","['earthquakes', 'earthquaketurkey', 'الزلازل', 'زلزال_ترکیا_وسوريا']",0.0,1.0,United States,37.0902,-95.7129,earthquake eastern turkey earthquake earthquaketurkey
1624519431433904129,Stefano Fait,Italy,2023-02-11 21:23:09+00:00,"""very unusual to have two such large earthquakes happening within a few hours of each other.""
Turkey earthquake ope… https://t.co/9CE7I4qrVv",,0.0,0.0,Italy,41.8719,12.5674,unusual two large earthquake happening within hour turkey earthquake ope
1624512715648630786,Ağzımın payını aldım!,Turkey,2023-02-11 20:56:28+00:00,@StephenKing There will be a lot of narrative from Turkey in the coming years 😢 #earthquaketurkey,['earthquaketurkey'],0.0,0.0,Turkey,38.9637,35.2433,stephenking lot narrative turkey coming year earthquaketurkey
1624511588161003521,JPL,France,2023-02-11 20:51:59+00:00,"#earthquaketurkey 
Strange that they have not yet attributed Turkey-Syria Earthquake to Russia!
Have not called it Putins Act of Terror !",['earthquaketurkey'],0.0,0.0,France,46.6034,1.8883,earthquaketurkey strange yet attributed turkey syria earthquake russia called putin act terror
1624510421053964302,Yekta Bakırlıoğlu,"İstanbul, Turkey",2023-02-11 20:47:20+00:00,Netherlands-based Worker's Party of Turkey Foundation (TİP Vakfı) is accepting donations for a container city to be… https://t.co/BHMdusUpjU,,1.0,0.0,Turkey,38.9637,35.2433,netherlands based worker party turkey foundation p vakf accepting donation container city
1624507923052347393,Beyza,Turkey,2023-02-11 20:37:25+00:00,"This is the most sorrow photo I have ever seen😢
#earthquaketurkey https://t.co/gPleCfCWRi",['earthquaketurkey'],1.0,1.0,Turkey,38.9637,35.2433,sorrow photo ever seen earthquaketurkey
1624503429404958721,Serendipity,"Toronto, Canada",2023-02-11 20:19:34+00:00,"1-This cat showed the way in the wreckage and saved the family of 3 who owned it.

2-This dog refuses to be taken t… https://t.co/Jgxun47hPP",,1.0,1.0,Canada,56.1304,-106.3468,cat showed way wreckage saved family owned dog refuse taken
1624494494090514434,Melike Ozkul,Turkey,2023-02-11 19:44:03+00:00,"We want toilet trailers and hygiene products for the earthquake zone! 

@solo

@selpak

@papia_tr

@FamiliaTurkiye… https://t.co/wOCSiCxLsP",,0.0,0.0,Turkey,38.9637,35.2433,want toilet trailer hygiene product earthquake zone solo selpak papia tr familiaturkiye
1624461124639891458,Kamil Ahmad,"Toronto, Canada",2023-02-11 17:31:27+00:00,"Recording of yesterday’s #khutbah:
https://t.co/VLIN2X4OiF

#earthquaketurkey #earthquake","['khutbah', 'earthquaketurkey', 'earthquake']",0.0,0.0,Canada,56.1304,-106.3468,recording yesterday khutbah earthquaketurkey earthquake
1624459087990648836,Fatih Jalal,Turkey,2023-02-11 17:23:22+00:00,"Sunset of the #sixth day after the #earthquake in the city of #Jenderes

#earthquake #earthquaketurkey… https://t.co/dMfYoo0jS7","['sixth', 'earthquake', 'Jenderes', 'earthquake', 'earthquaketurkey']",0.0,1.0,Turkey,38.9637,35.2433,sunset sixth day earthquake city jenderes earthquake earthquaketurkey
1624457205461266432,Sadan Maraziq,United States,2023-02-11 17:15:53+00:00,Hindus in India have made the human tragedy in Syria &amp; Turkey a cause for celebration,,,,United States,37.0902,-95.7129,hindu india made human tragedy syria amp turkey cause celebration
1624454502974902272,Thakurmulani,"Indore, India",2023-02-11 17:05:09+00:00,"#earthquaketurkey #IslamicRevolution #Ukraine️ Turkey has remained in the news for all wrong reasons. But ,this is… https://t.co/a2nruNXZSx","['earthquaketurkey', 'IslamicRevolution', 'Ukraine️']",0.0,0.0,India,20.5937,78.9629,earthquaketurkey islamicrevolution ukraine turkey remained news wrong reason
1624452447287517184,Belal Sharaf Aldeen (Abu Rami),"Istanbul, Turkey",2023-02-11 16:56:58+00:00,The look of a baby rescued from the rubble 128 hours after the #earthquaketurkey https://t.co/yOXvTAPVtX,['earthquaketurkey'],2.0,1.0,Turkey,38.9637,35.2433,look baby rescued rubble hour earthquaketurkey
1624451742267060224,"gulcin guler simsek, MD","Ankara, Turkey",2023-02-11 16:54:10+00:00,"Thanks to Belgium, who supported us with play our national anthem with bells. #Belgium #earthquaketurkey… https://t.co/hp2xrhllWp","['Belgium', 'earthquaketurkey']",0.0,5.0,Turkey,38.9637,35.2433,thanks belgium supported u play national anthem bell belgium earthquaketurkey
1624450720501211138,Venkat Krishnan.C,"Tamilnadu, India",2023-02-11 16:50:07+00:00,"Breaking News

#earthquaketurkey
#earthquakeinsyria

God killed Humans
as of now 25k plus

God saved Humans
Less th… https://t.co/5Xsfta5n7x","['earthquaketurkey', 'earthquakeinsyria']",0.0,1.0,India,20.5937,78.9629,breaking news earthquaketurkey earthquakeinsyria god killed human k plus god saved human le th
1624449909356126210,Lubna Al kanawati,France,2023-02-11 16:46:53+00:00,May god protect all whom under the rubbles #earthquaketurkey #earthquake #earthquakes #earthquakeinsyria… https://t.co/vPXscCSBam,"['earthquaketurkey', 'earthquake', 'earthquakes', 'earthquakeinsyria']",0.0,0.0,France,46.6034,1.8883,may god protect rubble earthquaketurkey earthquake earthquake earthquakeinsyria
1624448949707833345,Earthquakes Today,United States,2023-02-11 16:43:05+00:00,I think that Mr. Frank @hogrbe deleted the tweet saying that there is an earthquake that will happen on the 11th or… https://t.co/62DN64I0hx,,0.0,0.0,United States,37.0902,-95.7129,think mr frank hogrbe deleted tweet saying earthquake happen th
1624445672232480771,Earthquakes Today,United States,2023-02-11 16:30:03+00:00,"Today, Turkey was subjected to 13 aftershocks, the magnitude of which ranged between 4.0 and 4.5 on the Richter sca… https://t.co/CemyaYMMhw",,0.0,0.0,United States,37.0902,-95.7129,today turkey subjected aftershock magnitude ranged richter sca
1624444989815103489,Dr. Sand Steenbras ✝️ 🇮🇳☮️,India,2023-02-11 16:27:20+00:00,"#ww3 #earthquaketurkey #Alaska #object #uav #uap  #AlaskaObject  #TICTAC

A big greyish rounded bulk, the size, per… https://t.co/fstyGRKuOm","['ww3', 'earthquaketurkey', 'Alaska', 'object', 'uav', 'uap', 'AlaskaObject', 'TICTAC']",0.0,1.0,India,20.5937,78.9629,ww earthquaketurkey alaska object uav uap alaskaobject tictac big greyish rounded bulk size per
1624443660459732992,Earthquakes Today,United States,2023-02-11 16:22:04+00:00,"Earthquake M2.5 - Turkey: AKCABURC-SEHITKAMIL (GAZIANTEP)
#earthquakes
#earthquaketurkey
#الزلازل… https://t.co/EuKChvdhLM","['earthquakes', 'earthquaketurkey', 'الزلازل']",0.0,0.0,United States,37.0902,-95.7129,earthquake turkey akcaburc sehitkamil gaziantep earthquake earthquaketurkey
1624439797938028546,🇵🇸𝐀𝐢𝐣𝐚𝐳 𝐇𝐮𝐬𝐬𝐚𝐢𝐧🇵🇸,"Jammu, Jammu & Kashmir, India",2023-02-11 16:06:43+00:00,"They need proper tools to save lives. Lift the Sanctions imposed on Syria.
#LiftSanctions #HelpSyria #earthquake… https://t.co/QgFD2WonDe","['LiftSanctions', 'HelpSyria', 'earthquake']",0.0,5.0,India,20.5937,78.9629,need proper tool save life lift sanction imposed syria liftsanctions helpsyria earthquake
1624439614327996418,Hamide🥀,Germany,2023-02-11 16:05:59+00:00,The impressions of a reporter who was in a city hit by an earthquake. The last sentence ripped my heart into minusc… https://t.co/kmflVxYWNl,,1.0,2.0,Germany,51.1657,10.4515,impression reporter city hit earthquake last sentence ripped heart minusc
1624438731514970113,Earthquakes Today,United States,2023-02-11 16:02:28+00:00,"Earthquake M2.9 - 35 km west of Malatya, Turkey 
#earthquakes
#earthquaketurkey
#الزلازل
#زلزال_ترکیا_وسوريا https://t.co/80CRjhZ1cE","['earthquakes', 'earthquaketurkey', 'الزلازل', 'زلزال_ترکیا_وسوريا']",1.0,1.0,United States,37.0902,-95.7129,earthquake km west malatya turkey earthquake earthquaketurkey
1624436147605897216,🇵🇸𝐀𝐢𝐣𝐚𝐳 𝐇𝐮𝐬𝐬𝐚𝐢𝐧🇵🇸,"Jammu, Jammu & Kashmir, India",2023-02-11 15:52:12+00:00,"Syrian President Bashar al-Assad met with Chief of Staff of the Hashd al-Shaabi, Abu Fadak, in the city of Aleppo… https://t.co/EgFi2WKXpD",,0.0,4.0,India,20.5937,78.9629,syrian president bashar al assad met chief staff hashd al shaabi abu fadak city aleppo
1624433959269539841,Dr. Sand Steenbras ✝️ 🇮🇳☮️,India,2023-02-11 15:43:31+00:00,"#ww3 #earthquaketurkey #Alaska #object #uav #uap #ufophoto #AlaskaObject  #TICTAC
the grey scale of the Thing was n… https://t.co/ArMDQfVHux","['ww3', 'earthquaketurkey', 'Alaska', 'object', 'uav', 'uap', 'ufophoto', 'AlaskaObject', 'TICTAC']",0.0,0.0,India,20.5937,78.9629,ww earthquaketurkey alaska object uav uap ufophoto alaskaobject tictac grey scale thing n
1624432845778214919,khalil ashawi,"Istanbul, Turkey",2023-02-11 15:39:05+00:00,"We all hope for a normal life. Amazing read by @HailK13 
#iwanttolivenormallife #earthquaketurkey #hatayantakya… https://t.co/WB3QHPkmFt","['iwanttolivenormallife', 'earthquaketurkey', 'hatayantakya']",1.0,2.0,Turkey,38.9637,35.2433,hope normal life amazing read hailk iwanttolivenormallife earthquaketurkey hatayantakya
1624427131869560839,Tom Burges Watson,"Ile-de-France, France",2023-02-11 15:16:23+00:00,A nation in mourning 💔 #earthquaketurkey https://t.co/IG8YejBoKM,['earthquaketurkey'],6.0,18.0,France,46.6034,1.8883,nation mourning earthquaketurkey
1624415614247763968,Embassy of Finland in Ankara,"Ankara, Turkey",2023-02-11 14:30:37+00:00,#Finland is sending more help #Türkiye through @NATO's Rescue Service #EARDCC. #winterized #tents for 3000 people a… https://t.co/tC4T9t8ii4,"['Finland', 'Türkiye', 'EARDCC', 'winterized', 'tents']",8.0,32.0,Turkey,38.9637,35.2433,finland sending help rkiye nato rescue service eardcc winterized tent people
1624406302490501120,Pratidin Time,"Guwahati, India",2023-02-11 13:53:37+00:00,"#WORLD | No Reports of Any Indian Trapped in Turkey Earthquake, Confirms Envoy 
#earthquaketurkey… https://t.co/U3xw9TesO2","['WORLD', 'earthquaketurkey']",0.0,3.0,India,20.5937,78.9629,world report indian trapped turkey earthquake confirms envoy earthquaketurkey
1624403984927653889,Dilan,"Izmir, Turkey",2023-02-11 13:44:24+00:00,"After the devastating earthquake we experienced, the Turkish government declared online education at universities f… https://t.co/gnMIFqwwhI",,0.0,6.0,Turkey,38.9637,35.2433,devastating earthquake experienced turkish government declared online education university f
1624400494239313921,Mohammed Farzan Ahmed,"Hyderabad, India",2023-02-11 13:30:32+00:00,"Today's #International #news
#Pakistan #ImranKhan
#IranRevoIution #Ukraine️
#earthquaketurkey
#Turkiye deaths near… https://t.co/rAQYnouXkO","['International', 'news', 'Pakistan', 'ImranKhan', 'IranRevoIution', 'Ukraine️', 'earthquaketurkey', 'Turkiye']",2.0,3.0,India,20.5937,78.9629,today international news pakistan imrankhan iranrevoiution ukraine earthquaketurkey turkiye death near
1624397661691338752,Melike Ozkul,Turkey,2023-02-11 13:19:17+00:00,@zypylmzz @sudeetpll Need baby formula for earthquake-affected babies in Turkey @Nutricia @HeroBaby #earthquaketurkey,['earthquaketurkey'],0.0,0.0,Turkey,38.9637,35.2433,zypylmzz sudeetpll need baby formula earthquake affected baby turkey nutricia herobaby earthquaketurkey
1624395827069485056,🇵🇸𝐀𝐢𝐣𝐚𝐳 𝐇𝐮𝐬𝐬𝐚𝐢𝐧🇵🇸,"Jammu, Jammu & Kashmir, India",2023-02-11 13:11:59+00:00,"A young Syrian boy in Aleppo cries and says to the Chief of Staff of the Hashd al-Shaabi: ""You are better than any… https://t.co/zTiel9Iu5v",,26.0,101.0,India,20.5937,78.9629,young syrian boy aleppo cry say chief staff hashd al shaabi better
1624395781917515776,Hashtag Elyoum هاشتاج اليوم بودكاست,United States,2023-02-11 13:11:48+00:00,"Breaking : The rescue of the child Aisha in Kahramanmaraş, Turkey, after 6 days under the rubble… https://t.co/cSkBSRsfvV",,1.0,6.0,United States,37.0902,-95.7129,breaking rescue child aisha kahramanmara turkey day rubble
1624394104984731653,BOOM Live,"Mumbai, India",2023-02-11 13:05:09+00:00,"#BOOMFactCheck: BOOM was able to geo-locate the viral video to Balkhash, Kazakhstan. We were able to establish that… https://t.co/Nbg0dUt7kG",['BOOMFactCheck'],0.0,1.0,India,20.5937,78.9629,boomfactcheck boom able geo locate viral video balkhash kazakhstan able establish
1624388356661714946,Sea and Coast,"New Delhi, India",2023-02-11 12:42:18+00:00,International Maritime Organization pays tribute to earthquake victims in #Türkiye and #Syria.… https://t.co/xuDkptsALz,"['Türkiye', 'Syria']",0.0,1.0,India,20.5937,78.9629,international maritime organization pay tribute earthquake victim rkiye syria
1624386918732677120,Go Punjabi,"Chandigarh, India",2023-02-11 12:36:35+00:00,Satellite VIDEO - TURKEY EARTHQUAKE  #earthquake #turkey #earthquake2023 #turkey2023 #shorts #syria… https://t.co/gF1Gq2RKHi,"['earthquake', 'turkey', 'earthquake2023', 'turkey2023', 'shorts', 'syria']",0.0,1.0,India,20.5937,78.9629,satellite video turkey earthquake earthquake turkey earthquake turkey short syria
1624386619649187841,rababe kardellass,"Istanbul, Turkey",2023-02-11 12:35:24+00:00,We are praying for Turkey and Syria 🤲🇹🇷🇸🇾    #earthquaketurkey #EarthquakeTurkeySyria #earthquakeinsyria,"['earthquaketurkey', 'EarthquakeTurkeySyria', 'earthquakeinsyria']",0.0,1.0,Turkey,38.9637,35.2433,praying turkey syria earthquaketurkey earthquaketurkeysyria earthquakeinsyria
1624382911645614081,Today.in,India,2023-02-11 12:20:40+00:00,Turkey: Survivors a glimmer of hope among earthquake ruins https://t.co/yJijsT8uBN #turkeyearthquake2023… https://t.co/6jgI5A3G59,['turkeyearthquake2023'],0.0,0.0,India,20.5937,78.9629,turkey survivor glimmer hope among earthquake ruin turkeyearthquake
1624380201139601410,GNRF,India,2023-02-11 12:09:54+00:00,"🤝Help the Needy People Of Turkiye *🤝

For Online Donation Visit :
https://t.co/5gjSCbOxDj

GNRF (Garib Nawaz Relief… https://t.co/y8OLoowKkn",,7.0,11.0,India,20.5937,78.9629,help needy people turkiye online donation visit gnrf garib nawaz relief
1624376493345320962,Earthquakes Today,United States,2023-02-11 11:55:10+00:00,"@hogrbe previously predicted a major earthquake on December 11 and 12, 2015, and other predictions in 2018, none of… https://t.co/UdDqnwJGVZ",,0.0,1.0,United States,37.0902,-95.7129,hogrbe previously predicted major earthquake december prediction none
1624375662739083266,Shreyoshi Guha,"New Delhi, India",2023-02-11 11:51:52+00:00,"Deadliest Earthquake in 100 years in #SyriaTurkey, 24000 people died. Is the end near?

#syriaearthquake… https://t.co/6DKFnanQyL","['SyriaTurkey', 'syriaearthquake']",0.0,1.0,India,20.5937,78.9629,deadliest earthquake year syriaturkey people died end near syriaearthquake
1624374655514550273,Earthquakes Today,United States,2023-02-11 11:47:51+00:00,"Earthquake M1.9 - Turkey: DALLIKAVAK-SARIZ (KAYSERI) 
#earthquakes
#earthquaketurkey
#الزلازل
#زلزال_ترکیا_وسوريا https://t.co/2nM0o6lLoy","['earthquakes', 'earthquaketurkey', 'الزلازل', 'زلزال_ترکیا_وسوريا']",0.0,0.0,United States,37.0902,-95.7129,earthquake turkey dallikavak sariz kayseri earthquake earthquaketurkey
1624373335583752194,Earthquakes Today,United States,2023-02-11 11:42:37+00:00,"Earthquake M3.4 - EASTERN TURKEY
#earthquakes
#earthquaketurkey
#الزلازل https://t.co/3n55DJFSzZ","['earthquakes', 'earthquaketurkey', 'الزلازل']",0.0,0.0,United States,37.0902,-95.7129,earthquake eastern turkey earthquake earthquaketurkey
1624371142730432515,Yekta Bakırlıoğlu,"İstanbul, Turkey",2023-02-11 11:33:54+00:00,"This is a good depiction of the scale of #earthquaketurkey Roughly a population of 15 million is affected, it means… https://t.co/kabhy57wmF",['earthquaketurkey'],1.0,3.0,Turkey,38.9637,35.2433,good depiction scale earthquaketurkey roughly population million affected mean
1624365673282682880,Fast Mail News,India,2023-02-11 11:12:10+00:00,"Earthquake in Turkiye &amp; Syria: Drone footage of the aftermath of the earthquake in Turkey's Kahramanmaras. Over 24,… https://t.co/0ptoQyqi5L",,2.0,1.0,India,20.5937,78.9629,earthquake turkiye amp syria drone footage aftermath earthquake turkey kahramanmaras
1624363813901570048,BKF (सनातनी),"New Delhi, India",2023-02-11 11:04:47+00:00,"Turkey Earthquake Deaths over 24,000
 https://t.co/DWEigKJ4Qi via @YouTube 

#earthquaketurkey… https://t.co/Dn4X1ETcSd",['earthquaketurkey'],1.0,0.0,India,20.5937,78.9629,turkey earthquake death via youtube earthquaketurkey
1624363386795356161,Earthquakes Today,United States,2023-02-11 11:03:05+00:00,"As for the geologist Frank, I want to say a word to him. He presents analyzes that are useless, and also everything… https://t.co/39O855GVDM",,0.0,0.0,United States,37.0902,-95.7129,geologist frank want say word present analyzes useless also everything
1624361928565956610,Earthquakes Today,United States,2023-02-11 10:57:17+00:00,"We want to reassure the Lebanese people. We have studied the Lebanese and Turkish faults, and it turned out that Le… https://t.co/83IhxUhdP5",,2.0,9.0,United States,37.0902,-95.7129,want reassure lebanese people studied lebanese turkish fault turned le
1624354557433200644,ARG ✈️,Germany,2023-02-11 10:28:00+00:00,"Flights bringing relief goods to Turkey

#earthquaketurkey #EarthquakeTurkeySyria https://t.co/AeJN2F5oww","['earthquaketurkey', 'EarthquakeTurkeySyria']",0.0,0.0,Germany,51.1657,10.4515,flight bringing relief good turkey earthquaketurkey earthquaketurkeysyria
1624343416049119232,Md Nasim,India,2023-02-11 09:43:43+00:00,"According to reports.⚠️
The Indian plate has moved slightly from its place due to the earthquake in Turkey.  There… https://t.co/sFPjLgUSpA",,0.0,2.0,India,20.5937,78.9629,according report indian plate moved slightly place due earthquake turkey
1624331669837586437,God’s Invitations,Turkey,2023-02-11 08:57:03+00:00,"The UME rescues a mother and her two children, aged six and two, in Turkey. 🙏🙏🙏 

#thanksUME, #earthquaketurkey https://t.co/6yfH4Bk3fJ","['thanksUME', 'earthquaketurkey']",8.0,27.0,Turkey,38.9637,35.2433,ume rescue mother two child aged six two turkey thanksume earthquaketurkey
1624328832693211137,Nadeem Naqvi ندیم نقوی नदीम नक़वी,"Delhi, India",2023-02-11 08:45:46+00:00,"Earthquake M4.5, CENTRAL TURKEY, Sat 11 Feb 2023 13:25:42 UTC+05:30
#Earthquakes are regulars in #Turkey… https://t.co/E6LB4Q22RV","['Earthquakes', 'Turkey']",0.0,0.0,India,20.5937,78.9629,earthquake central turkey sat feb utc earthquake regular turkey
1624327143382450176,Özgür Güler,"ISTANBUL , Turkey",2023-02-11 08:39:04+00:00,Earthquakes are like space walks. 10 mins  will test years of hard work and preparation. If you aren't prepared the… https://t.co/4R6QGTAFlO,,0.0,0.0,Turkey,38.9637,35.2433,earthquake like space walk min test year hard work preparation prepared
1624313005696761857,Read Selective,India,2023-02-11 07:42:53+00:00,"Children rescued from ruins days after earthquake, but death toll tops 23,700

#children #rescued #earthquaketurkey… https://t.co/2r6A1SdYIX","['children', 'rescued', 'earthquaketurkey']",0.0,0.0,India,20.5937,78.9629,child rescued ruin day earthquake death toll top child rescued earthquaketurkey
1624312830311759872,Furtunato,Turkey,2023-02-11 07:42:11+00:00,"@Metallica @RossHalfin Do you consider giving a concert like ""live 8"" to donate for the people affected by the trag… https://t.co/ubDaEw9H7a",,2.0,4.0,Turkey,38.9637,35.2433,metallica rosshalfin consider giving concert like live donate people affected trag
1624312513490993154,#OG マニカンタ,"Hyderabad, India",2023-02-11 07:40:56+00:00,"23k people have died😢😭😭😭😭😭
Never had happened 
My deep condolences 🙏 ☹️ 
 #TurkeySyriaEarthquake
#earthquaketurkey 
#earthquake","['TurkeySyriaEarthquake', 'earthquaketurkey', 'earthquake']",0.0,1.0,India,20.5937,78.9629,k people died never happened deep condolence turkeysyriaearthquake earthquaketurkey earthquake
1624311606631886851,Arafat Rahman,"Nilüfer, Bursa, Turkey",2023-02-11 07:37:19+00:00,We can feel it #earthquaketurkey https://t.co/UmBn63rcaw,['earthquaketurkey'],0.0,1.0,Turkey,38.9637,35.2433,feel earthquaketurkey
1624311486888673280,KOLI INFOTECH,"Surat, India",2023-02-11 07:36:51+00:00,"Indian Support To Devastated Turkey After Earthquake 👍 
.
The greatest country is India.❤️
.
.
.
#koli… https://t.co/aiyayAWdIb",['koli'],0.0,3.0,India,20.5937,78.9629,indian support devastated turkey earthquake greatest country india koli
1624311482350735360,Jo Rosey,Australia,2023-02-11 07:36:50+00:00,@elonmusk @Hyundai @kevinbacon If every one of your followers donated just one dollar you'd have $128M for earthqua… https://t.co/NYvp1AwFpo,,0.0,0.0,Australia,-25.2744,133.7751,elonmusk hyundai kevinbacon every one follower donated one dollar earthqua
1624311447269564417,Fırat Sunel फिरात सुनेल فرات صونال,"New Delhi, India",2023-02-11 07:36:41+00:00,The official earthquake donation account of the Turkish Embassy in New Delhi. Would very appreciate if you could sh… https://t.co/eT4RViDPUq,,291.0,585.0,India,20.5937,78.9629,official earthquake donation account turkish embassy new delhi would appreciate could sh
1624311260857909250,Never vote LNP... NEVER.,"Victoria, Australia",2023-02-11 07:35:57+00:00,"Miracles still coming out of the eathquake zone.
#earthquaketurkey",['earthquaketurkey'],0.0,1.0,Australia,-25.2744,133.7751,miracle still coming eathquake zone earthquaketurkey
1624307406745264130,Nurullah Tac,Turkey,2023-02-11 07:20:38+00:00,"Dear people of the world,
Turkish people are dying due to the earthquake and cold weather. Please help us with your… https://t.co/ToNNclBpCD",,0.0,0.0,Turkey,38.9637,35.2433,dear people world turkish people dying due earthquake cold weather please help u
